datetime,Hour,Temp,Precipitation,wind_obs,RH,Dew,Temp_K
04/17/2016 21:00,21,3.6,0,3.8,75,-1.4,276.75
04/17/2016 22:00,22,2.8,0,2.1,78,-1.6,275.95
04/17/2016 23:00,23,2.9,0,1.7,79,-1.3,276.05
04/18/2016 0:00,0,3.2,0,3.4,80,-0.8,276.35
04/18/2016 8:00,8,-1.4,0,0,98,-1.8,271.75
04/18/2016 9:00,9,-1.1,0,0,97,-1.7,272.05
04/18/2016 10:00,10,0,2,0.7,95,-1,273.15
04/18/2016 11:00,11,2.3,9,1.3,88,-0.1,275.45
04/18/2016 12:00,12,2.8,0,2.7,79,-1.4,275.95
04/18/2016 13:00,13,4.5,0,0.6,63,-2.9,277.65
04/18/2016 14:00,14,5.4,0,3.6,64,-1.8,278.55
04/18/2016 15:00,15,6.1,0,3.5,62,-1.5,279.25
04/18/2016 16:00,16,6.3,0,3.8,63,-1.1,279.45
04/18/2016 17:00,17,6.3,0,3.1,61,-1.5,279.45
04/18/2016 18:00,18,6,0,3.3,64,-1.2,279.15
04/18/2016 19:00,19,5.5,0,3.3,70,-0.5,278.65
04/18/2016 20:00,20,4.1,0,1.5,79,-0.1,277.25
04/18/2016 21:00,21,3.1,0,3.2,84,-0.1,276.25
04/18/2016 22:00,22,2.5,0,3.1,86,-0.3,275.65
04/18/2016 23:00,23,3.2,0,2.5,82,-0.4,276.35
04/19/2016 0:00,0,3.3,0,0.5,81,-0.5,276.45
04/19/2016 1:00,1,2.9,0,1.5,85,-0.1,276.05
04/19/2016 2:00,2,2.7,0,1.1,85,-0.3,275.85
04/19/2016 3:00,3,2.7,0,1.1,87,0.1,275.85
04/19/2016 4:00,4,1.8,0,4.9,91,0,274.95
04/19/2016 5:00,5,1.5,0,2.5,88,-0.9,274.65
04/19/2016 6:00,6,1.5,0,0.9,89,-0.7,274.65
04/19/2016 7:00,7,0.9,0,3.8,91,-0.9,274.05
04/19/2016 8:00,8,0.9,0,2.3,92,-0.7,274.05
04/19/2016 9:00,9,1.9,0,1.1,89,-0.3,275.05
04/19/2016 10:00,10,2.8,0,0.3,81,-1,275.95
04/19/2016 11:00,11,4.3,0,0.5,74,-0.9,277.45
04/19/2016 12:00,12,4.7,0,4.1,71,-1.1,277.85
04/19/2016 13:00,13,4.2,0,2.5,80,0.2,277.35
04/19/2016 14:00,14,5.7,0,5.6,72,0.1,278.85
04/19/2016 15:00,15,6.1,0,9.3,70,0.1,279.25
04/19/2016 16:00,16,4.8,0,7.9,76,0,277.95
04/19/2016 17:00,17,3.5,0,4,83,0.1,276.65
04/19/2016 18:00,18,4.6,0,3.2,72,-1,277.75
04/19/2016 19:00,19,3.4,0,5.2,81,-0.4,276.55
04/19/2016 20:00,20,2.3,0,3.6,86,-0.5,275.45
04/19/2016 21:00,21,1.5,0,3.3,88,-0.9,274.65
04/19/2016 22:00,22,2.2,0,2.8,84,-1,275.35
04/19/2016 23:00,23,1.7,0,3.9,90,-0.3,274.85
04/20/2016 0:00,0,1.7,0,4.4,90,-0.3,274.85
04/20/2016 1:00,1,1.3,0,3.1,85,-1.7,274.45
04/20/2016 2:00,2,0.6,0,3.3,92,-1,273.75
04/20/2016 3:00,3,0.4,0,3.9,92,-1.2,273.55
04/20/2016 4:00,4,0.3,0,2.1,90,-1.7,273.45
04/20/2016 5:00,5,0.1,0,2.7,92,-1.5,273.25
04/20/2016 6:00,6,0.6,0,1.4,86,-2.2,273.75
04/20/2016 7:00,7,0.2,0,1,90,-1.8,273.35
04/20/2016 8:00,8,-0.1,0,2,93,-1.5,273.05
04/20/2016 9:00,9,0.2,0,0.6,90,-1.8,273.35
04/20/2016 10:00,10,1,0,1.4,88,-1.4,274.15
04/20/2016 11:00,11,1.9,0,2.4,83,-1.5,275.05
04/20/2016 12:00,12,2.8,0,1.6,78,-1.6,275.95
04/20/2016 13:00,13,5.2,0,4,66,-1.6,278.35
04/20/2016 14:00,14,6,0,6.4,66,-0.8,279.15
04/20/2016 15:00,15,4.6,0,4.8,75,-0.4,277.75
04/20/2016 16:00,16,4.3,0,7.5,78,-0.1,277.45
04/20/2016 17:00,17,1.7,0,3.8,89,-0.5,274.85
04/20/2016 18:00,18,0.3,0,6.3,97,-0.3,273.45
04/20/2016 19:00,19,0.1,0,4.8,97,-0.5,273.25
04/20/2016 20:00,20,-0.2,0,2.8,98,-0.6,272.95
04/20/2016 21:00,21,-0.3,0,2,98,-0.7,272.85
04/20/2016 22:00,22,-0.3,0,1.8,98,-0.7,272.85
04/20/2016 23:00,23,-0.3,0,0,99,-0.5,272.85
04/21/2016 0:00,0,-0.5,0,2.5,98,-0.9,272.65
04/21/2016 1:00,1,-0.8,0,2.7,98,-1.2,272.35
04/21/2016 2:00,2,-1,0,4.1,97,-1.6,272.15
04/21/2016 3:00,3,-1.2,0,3.6,97,-1.8,271.95
04/21/2016 4:00,4,-1.5,0,1.7,96,-2.3,271.65
04/21/2016 5:00,5,-1.6,0,3.3,95,-2.6,271.55
04/21/2016 6:00,6,-1.7,0,4.7,94,-2.9,271.45
04/21/2016 7:00,7,-1.5,0,3.2,93,-2.9,271.65
04/21/2016 8:00,8,-1.6,0,3,89,-3.8,271.55
04/21/2016 9:00,9,-0.7,0,3.1,84,-3.9,272.45
04/21/2016 10:00,10,1.7,4,0.5,74,-3.5,274.85
04/21/2016 11:00,11,4.6,2,0.3,66,-2.2,277.75
04/21/2016 12:00,12,5.9,0,1.4,55,-3.1,279.05
04/21/2016 13:00,13,6.4,0,3.8,49,-3.8,279.55
04/21/2016 14:00,14,7.1,0,2.7,45,-3.9,280.25
04/21/2016 15:00,15,7.1,0,8.5,51,-2.7,280.25
04/21/2016 16:00,16,3.5,0,6.1,76,-1.3,276.65
04/21/2016 17:00,17,2.8,0,4.7,85,-0.2,275.95
04/21/2016 18:00,18,2.7,0,7,85,-0.3,275.85
04/21/2016 19:00,19,1.5,0,3.6,91,-0.3,274.65
04/21/2016 20:00,20,0.9,0,0.2,93,-0.5,274.05
04/21/2016 21:00,21,0.8,0,1.7,94,-0.4,273.95
04/21/2016 22:00,22,0.7,0,0.7,96,-0.1,273.85
04/21/2016 23:00,23,0.6,0,0.7,93,-0.8,273.75
04/22/2016 0:00,0,0.5,0,0.2,93,-0.9,273.65
04/22/2016 1:00,1,0.5,0,2.4,91,-1.3,273.65
04/22/2016 2:00,2,0.5,0,2.1,93,-0.9,273.65
04/22/2016 3:00,3,0.2,0,0.9,92,-1.4,273.35
04/22/2016 4:00,4,0,0,0.9,96,-0.8,273.15
04/22/2016 5:00,5,0.2,0,0.9,93,-1.2,273.35
04/22/2016 6:00,6,0.2,0,0.2,93,-1.2,273.35
04/22/2016 7:00,7,0.3,0,0.6,93,-1.1,273.45
04/22/2016 8:00,8,0.6,0,0.4,91,-1.2,273.75
04/22/2016 9:00,9,1.8,0,1.4,85,-1.2,274.95
04/22/2016 10:00,10,2.9,0,0.7,80,-1.1,276.05
04/22/2016 11:00,11,4.2,0,0.9,72,-1.4,277.35
04/22/2016 12:00,12,4.9,0,2.5,67,-1.7,278.05
04/22/2016 13:00,13,5.6,0,3.3,67,-1,278.75
04/22/2016 14:00,14,4.8,0,7.6,72,-0.8,277.95
04/22/2016 15:00,15,3.1,0,5.2,84,-0.1,276.25
04/22/2016 16:00,16,5.1,0,5,70,-0.9,278.25
04/22/2016 17:00,17,4.7,0,4.4,76,-0.1,277.85
04/22/2016 18:00,18,5,0,5.8,72,-0.6,278.15
04/22/2016 19:00,19,3.9,0,3.8,75,-1.1,277.05
04/22/2016 20:00,20,3.2,0,2,75,-1.8,276.35
04/22/2016 21:00,21,2.5,0,0.7,77,-2.1,275.65
04/22/2016 22:00,22,2.7,0,1.2,79,-1.5,275.85
04/22/2016 23:00,23,2.3,0,0.7,83,-1.1,275.45
04/23/2016 0:00,0,1.2,0,0,89,-1,274.35
04/23/2016 1:00,1,1.9,0,1.1,85,-1.1,275.05
04/23/2016 2:00,2,1.2,0,0,88,-1.2,274.35
04/23/2016 3:00,3,0.7,0,1.9,93,-0.7,273.85
04/23/2016 4:00,4,0.9,0,0,92,-0.7,274.05
04/23/2016 5:00,5,0.6,0,1.8,92,-1,273.75
04/23/2016 6:00,6,0,0,1.1,97,-0.6,273.15
04/23/2016 7:00,7,-0.6,0,0.8,98,-1,272.55
04/23/2016 8:00,8,-0.1,0,0.5,96,-0.9,273.05
04/23/2016 9:00,9,0.8,0,2,95,-0.2,273.95
04/23/2016 10:00,10,2.2,0,1.5,88,-0.2,275.35
04/23/2016 11:00,11,4.8,0,0.3,73,-0.6,277.95
04/23/2016 12:00,12,6.2,0,1.9,64,-1,279.35
04/23/2016 13:00,13,7.7,0,2.9,60,-0.3,280.85
04/23/2016 14:00,14,7,0,8.4,56,-1.8,280.15
04/23/2016 15:00,15,8.1,0,4.9,48,-2.3,281.25
04/23/2016 16:00,16,8.3,0,5.2,36,-4.5,281.45
04/23/2016 17:00,17,8.2,0,5.3,49,-2,281.35
04/23/2016 18:00,18,6.7,0,6.3,58,-1.7,279.85
04/23/2016 19:00,19,4.3,0,3.9,71,-1.5,277.45
04/23/2016 20:00,20,3.3,0,2.6,81,-0.5,276.45
04/23/2016 21:00,21,2.9,0,3.7,81,-0.9,276.05
04/23/2016 22:00,22,2.7,0,2.5,78,-1.7,275.85
04/23/2016 23:00,23,2.2,0,4.9,85,-0.8,275.35
04/24/2016 0:00,0,1,0,1.8,95,0,274.15
04/24/2016 1:00,1,0.8,0,0.3,97,0.2,273.95
04/24/2016 2:00,2,0.6,0,0.8,96,-0.2,273.75
04/24/2016 3:00,3,0.2,0,1.4,97,-0.4,273.35
04/24/2016 4:00,4,0.2,0,0,96,-0.6,273.35
04/24/2016 5:00,5,0.1,0,1,93,-1.3,273.25
04/24/2016 6:00,6,-0.5,0,1.2,91,-2.3,272.65
04/24/2016 7:00,7,-0.9,0,0.8,96,-1.7,272.25
04/24/2016 8:00,8,-0.1,0,0.7,89,-2.3,273.05
04/24/2016 9:00,9,1.8,0,1.4,79,-2.4,274.95
04/24/2016 10:00,10,2.8,0,2.3,79,-1.4,275.95
04/24/2016 11:00,11,4.7,0,1.3,65,-2.3,277.85
04/24/2016 12:00,12,6.4,0,5.4,45,-4.6,279.55
04/24/2016 13:00,13,7.4,0,4.2,39,-4.8,280.55
04/24/2016 14:00,14,7.9,0,5,37,-4.7,281.05
04/24/2016 15:00,15,8,0,6.2,40,-4,281.15
04/24/2016 16:00,16,7.8,0,6.6,40,-4.2,280.95
04/24/2016 17:00,17,7.4,0,5.6,48,-3,280.55
04/24/2016 18:00,18,6.3,0,5.1,52,-3.3,279.45
04/24/2016 19:00,19,4.5,0,5.7,60,-3.5,277.65
04/24/2016 20:00,20,3.3,0,4.1,63,-4.1,276.45
04/24/2016 21:00,21,2.8,0,4.2,62,-4.8,275.95
04/24/2016 22:00,22,2,0,1.4,62,-5.6,275.15
04/24/2016 23:00,23,1.9,0,1.9,63,-5.5,275.05
04/25/2016 0:00,0,1.7,0,2.6,63,-5.7,274.85
04/25/2016 1:00,1,1.1,0,2.6,68,-5.3,274.25
04/25/2016 2:00,2,0.1,0,0.1,75,-4.9,273.25
04/25/2016 3:00,3,0.4,0,1.1,73,-5,273.55
04/25/2016 4:00,4,-0.1,0,1.4,76,-4.9,273.05
04/25/2016 5:00,5,-0.6,0,0.5,76,-5.4,272.55
04/25/2016 6:00,6,-0.5,0,0.3,76,-5.3,272.65
04/25/2016 7:00,7,-0.4,0,2.1,70,-6.4,272.75
04/25/2016 8:00,8,-0.1,0,1.6,69,-6.3,273.05
04/25/2016 9:00,9,1.6,0,1.5,63,-5.8,274.75
04/25/2016 10:00,10,2.8,0,2.2,56,-6,275.95
04/25/2016 11:00,11,4.2,0,1.5,46,-6.6,277.35
04/25/2016 12:00,12,5.5,0,1.7,35,-7.5,278.65
04/25/2016 13:00,13,6.6,0,2.2,28,-7.8,279.75
04/25/2016 14:00,14,7.6,0,1.5,27,-7,280.75
04/25/2016 15:00,15,7.7,0,1,24,-7.5,280.85
04/25/2016 16:00,16,8.4,0,2,24,-6.8,281.55
04/25/2016 17:00,17,8.3,0,6.4,37,-4.3,281.45
04/25/2016 18:00,18,7.4,0,5.2,43,-4,280.55
04/25/2016 19:00,19,5,0,4.6,53,-4.4,278.15
04/25/2016 20:00,20,3.4,0,4,59,-4.8,276.55
04/25/2016 21:00,21,2.9,0,3.8,58,-5.5,276.05
04/25/2016 22:00,22,2.4,0,0.9,57,-6.2,275.55
04/25/2016 23:00,23,2.3,0,0.7,53,-7.1,275.45
04/26/2016 0:00,0,2,0,2.3,54,-7.2,275.15
04/26/2016 1:00,1,0.7,0,2.5,65,-6.3,273.85
04/26/2016 2:00,2,0.8,0,0.5,66,-6,273.95
04/26/2016 3:00,3,0.9,0,0.4,65,-6.1,274.05
04/26/2016 4:00,4,0.8,0,0,61,-7,273.95
04/26/2016 5:00,5,0,0,1.1,69,-6.2,273.15
04/26/2016 6:00,6,-0.2,0,0.1,62,-7.8,272.95
04/26/2016 7:00,7,-1.2,0,0,72,-6.8,271.95
04/26/2016 8:00,8,0.5,0,0.4,69,-5.7,273.65
04/26/2016 9:00,9,2.4,0,1,61,-5.4,275.55
04/26/2016 10:00,10,3.7,0,0.7,61,-4.1,276.85
04/26/2016 11:00,11,5.1,0,1.7,48,-5.3,278.25
04/26/2016 12:00,12,6.8,0,1.2,35,-6.2,279.95
04/26/2016 13:00,13,8,0,3.5,26,-6.8,281.15
04/26/2016 14:00,14,8.8,0,2.7,26,-6,281.95
04/26/2016 15:00,15,9.1,0,2.4,25,-5.9,282.25
04/26/2016 16:00,16,9.5,0,5.8,28,-4.9,282.65
04/26/2016 17:00,17,8.7,0,6.5,31,-5.1,281.85
04/26/2016 18:00,18,7.9,0,5.7,31,-5.9,281.05
04/26/2016 19:00,19,5.3,0,3.2,44,-5.9,278.45
04/26/2016 20:00,20,3.8,0,2.6,50,-6.2,276.95
04/26/2016 21:00,21,3.6,0,2.1,47,-7,276.75
04/26/2016 22:00,22,3,0,1.4,50,-7,276.15
04/26/2016 23:00,23,3,0,1.4,48,-7.4,276.15
04/27/2016 0:00,0,1.8,0,3.4,62,-5.8,274.95
04/27/2016 1:00,1,1.5,0,3.1,70,-4.5,274.65
04/27/2016 2:00,2,1.3,0,3,68,-5.1,274.45
04/27/2016 3:00,3,0.6,0,2.1,71,-5.2,273.75
04/27/2016 4:00,4,0.7,0,0.6,65,-6.3,273.85
04/27/2016 5:00,5,0.6,0,1.2,66,-6.2,273.75
04/27/2016 6:00,6,-0.7,0,0.1,69,-6.9,272.45
04/27/2016 7:00,7,-0.8,0,0.1,70,-6.8,272.35
04/27/2016 8:00,8,0.5,0,1,63,-6.9,273.65
04/27/2016 9:00,9,2.1,0,1.1,58,-6.3,275.25
04/27/2016 10:00,10,3.7,0,1.5,54,-5.5,276.85
04/27/2016 11:00,11,4.7,0,2.6,48,-5.7,277.85
04/27/2016 12:00,12,6.4,0,3.6,41,-5.4,279.55
04/27/2016 13:00,13,7.7,0,5.6,34,-5.5,280.85
04/27/2016 14:00,14,8.3,0,4.1,33,-5.1,281.45
04/27/2016 15:00,15,7.8,0,4.2,40,-4.2,280.95
04/27/2016 16:00,16,7.8,0,4.4,43,-3.6,280.95
04/27/2016 17:00,17,7.4,0,5,43,-4,280.55
04/27/2016 18:00,18,6.7,0,5.3,46,-4.1,279.85
04/27/2016 19:00,19,5.1,0,3.6,51,-4.7,278.25
04/27/2016 20:00,20,3.9,0,2.8,51,-5.9,277.05
04/27/2016 21:00,21,3.6,0,2.9,48,-6.8,276.75
04/27/2016 22:00,22,3.5,0,4.4,44,-7.7,276.65
04/27/2016 23:00,23,2.1,0,3,53,-7.3,275.25
04/28/2016 0:00,0,2.5,0,1.5,48,-7.9,275.65
04/28/2016 1:00,1,1.5,0,3.3,55,-7.5,274.65
04/28/2016 2:00,2,1.2,0,2,59,-7,274.35
04/28/2016 3:00,3,1.3,0,1,47,-9.3,274.45
04/28/2016 4:00,4,0.6,0,0.4,53,-8.8,273.75
04/28/2016 5:00,5,0.9,0,0.3,46,-9.9,274.05
04/28/2016 6:00,6,0.2,0,0.4,50,-9.8,273.35
04/28/2016 7:00,7,-0.1,0,1.2,52,-9.7,273.05
04/28/2016 8:00,8,0.3,0,0.4,57,-8.3,273.45
05/15/2016 23:00,23,2.3,0,0.2,79,-1.9,275.45
05/16/2016 0:00,0,1.5,0,0.5,79,-2.7,274.65
05/16/2016 1:00,1,0.8,0,1.8,81,-3,273.95
05/16/2016 2:00,2,0.7,0,3.1,82,-2.9,273.85
05/16/2016 3:00,3,0.5,0,2.1,85,-2.5,273.65
05/16/2016 4:00,4,0.5,0,1.5,82,-3.1,273.65
05/16/2016 5:00,5,0.1,0,1.3,84,-3.1,273.25
05/16/2016 6:00,6,0.4,0,0.6,73,-5,273.55
05/16/2016 7:00,7,0,0,1.1,77,-4.6,273.15
05/16/2016 8:00,8,0.3,0,1.7,81,-3.5,273.45
05/16/2016 9:00,9,1.1,0,0.1,77,-3.5,274.25
05/16/2016 10:00,10,3.9,0,1.1,64,-3.3,277.05
05/16/2016 11:00,11,4.9,0,2,56,-3.9,278.05
05/16/2016 12:00,12,5.9,0,2.8,46,-4.9,279.05
05/16/2016 13:00,13,6.7,0,2.7,45,-4.3,279.85
05/16/2016 14:00,14,7.3,0,2.6,44,-3.9,280.45
05/16/2016 15:00,15,7.6,0,2.8,42,-4,280.75
05/16/2016 16:00,16,8.4,0,5.8,46,-2.4,281.55
05/16/2016 17:00,17,7.4,0,7.9,53,-2,280.55
05/16/2016 18:00,18,5,0,1.5,62,-2.6,278.15
05/16/2016 19:00,19,4.5,0,3,66,-2.3,277.65
05/16/2016 20:00,20,2.6,0,3.3,69,-3.6,275.75
05/16/2016 21:00,21,1.5,0,2.6,78,-2.9,274.65
05/16/2016 22:00,22,1.5,0,3.2,77,-3.1,274.65
05/16/2016 23:00,23,1.5,0,2.8,74,-3.7,274.65
05/17/2016 0:00,0,1.1,0,1.8,77,-3.5,274.25
05/17/2016 1:00,1,0.2,0,0.9,83,-3.2,273.35
05/17/2016 2:00,2,-0.1,0,2.8,83,-3.5,273.05
05/17/2016 3:00,3,-0.4,0,2,85,-3.4,272.75
05/17/2016 4:00,4,-1.1,0,1.7,90,-3.1,272.05
05/17/2016 5:00,5,-1.5,0,1,89,-3.7,271.65
05/17/2016 6:00,6,-0.9,0,2.2,88,-3.3,272.25
05/17/2016 7:00,7,-1.4,0,0.4,91,-3.2,271.75
05/17/2016 8:00,8,-1.1,0,0.1,91,-2.9,272.05
05/17/2016 9:00,9,1.4,0,1.6,81,-2.4,274.55
05/17/2016 10:00,10,2.9,0,0.9,71,-2.9,276.05
05/17/2016 11:00,11,4.1,0,1.1,63,-3.3,277.25
05/17/2016 12:00,12,5.6,0,4.2,52,-4,278.75
05/17/2016 13:00,13,6.3,0,4.3,46,-4.5,279.45
05/17/2016 14:00,14,6.8,0,5.1,47,-3.8,279.95
05/17/2016 15:00,15,6.7,0,5.8,43,-4.7,279.85
05/17/2016 16:00,16,7.1,0,7.2,43,-4.3,280.25
05/17/2016 17:00,17,5,0,5.7,58,-3.4,278.15
05/17/2016 18:00,18,5.4,0,4.6,53,-4,278.55
05/17/2016 19:00,19,3.2,0,3.2,59,-5,276.35
05/17/2016 20:00,20,1.3,0,2.6,72,-4.3,274.45
05/17/2016 21:00,21,1.1,0,0.8,72,-4.5,274.25
05/17/2016 22:00,22,1.2,0,1.8,72,-4.4,274.35
05/17/2016 23:00,23,1,0,5,75,-4,274.15
05/18/2016 0:00,0,0.9,0,2.7,69,-5.3,274.05
05/18/2016 1:00,1,0.5,0,2.8,66,-6.3,273.65
05/18/2016 2:00,2,-0.2,0,0.2,62,-7.8,272.95
05/18/2016 3:00,3,-0.8,0,2.5,64,-8,272.35
05/18/2016 4:00,4,-1.3,0,2.3,66,-8.1,271.85
05/18/2016 5:00,5,-2,0,1.7,68,-8.4,271.15
05/18/2016 6:00,6,-2.6,0,1.2,69,-8.8,270.55
05/18/2016 7:00,7,-2.3,0,1.7,66,-9.1,270.85
05/18/2016 8:00,8,-1,0,0.3,62,-8.6,272.15
05/18/2016 9:00,9,1.1,0,1.7,60,-6.9,274.25
05/18/2016 10:00,10,3.7,0,1.5,43,-7.7,276.85
05/18/2016 11:00,11,4.7,0,2,42,-6.9,277.85
05/18/2016 12:00,12,6,0,2.1,40,-6,279.15
05/18/2016 13:00,13,6.7,0,3.2,39,-5.5,279.85
05/18/2016 14:00,14,7.3,0,2.6,38,-5.1,280.45
05/18/2016 15:00,15,7.6,0,4.6,32,-6,280.75
05/18/2016 16:00,16,7.8,0,5.4,31,-6,280.95
05/18/2016 17:00,17,7.5,0,6.2,31,-6.3,280.65
05/18/2016 18:00,18,6.5,0,4.7,32,-7.1,279.65
05/18/2016 19:00,19,3.8,0,3.8,43,-7.6,276.95
05/18/2016 20:00,20,1.8,0,4.2,52,-7.8,274.95
05/18/2016 21:00,21,1.3,0,3.6,63,-6.1,274.45
05/18/2016 22:00,22,0.4,0,3.1,62,-7.2,273.55
05/18/2016 23:00,23,0.1,0,2.3,63,-7.3,273.25
05/19/2016 0:00,0,-0.2,0,2.4,66,-7,272.95
05/19/2016 1:00,1,0.1,0,1.3,64,-7.1,273.25
05/19/2016 2:00,2,-0.6,0,0.2,63,-8,272.55
05/19/2016 3:00,3,-1.5,0,0,65,-8.5,271.65
05/19/2016 4:00,4,-1.2,0,0,65,-8.2,271.95
05/19/2016 5:00,5,-1.5,0,0.1,70,-7.5,271.65
05/19/2016 6:00,6,-1.6,0,0,67,-8.2,271.55
05/19/2016 7:00,7,-1.9,0,0.1,66,-8.7,271.25
05/19/2016 8:00,8,-1.9,0,1.2,73,-7.3,271.25
05/19/2016 9:00,9,1.3,0,0.6,63,-6.1,274.45
05/19/2016 10:00,10,3.3,0,1.7,55,-5.7,276.45
05/19/2016 11:00,11,4.6,0,1.3,38,-7.8,277.75
05/19/2016 12:00,12,5.9,0,1.5,18,-10.5,279.05
05/19/2016 13:00,13,7.1,0,2.1,18,-9.3,280.25
05/19/2016 14:00,14,8.1,0,7.4,17,-8.5,281.25
05/19/2016 15:00,15,7.9,0,6.2,16,-12.1,281.05
05/19/2016 16:00,16,7.7,0,8,16,-9.1,280.85
06/04/2016 18:00,18,5.9,0,5.3,23,-9.5,279.05
06/04/2016 19:00,19,3,0,4.6,30,-11,276.15
06/04/2016 20:00,20,1.1,0,3.9,35,-11.9,274.25
06/04/2016 21:00,21,-0.9,0,3.9,47,-11.5,272.25
06/04/2016 22:00,22,-0.7,0,4.9,44,-11.9,272.45
06/04/2016 23:00,23,0.1,0,0.6,41,-11.7,273.25
06/05/2016 0:00,0,-0.2,0,1.6,40,-12.2,272.95
06/05/2016 1:00,1,-1.4,0,3,43,-12.8,271.75
06/05/2016 2:00,2,-1.8,0,2.8,50,-11.8,271.35
06/05/2016 3:00,3,-2.1,0,0.8,48,-12.5,271.05
06/05/2016 4:00,4,-2.6,0,0.5,53,-12,270.55
06/05/2016 5:00,5,-3.2,0,2.6,61,-11,269.95
06/05/2016 6:00,6,-2.7,0,0,58,-11.1,270.45
06/05/2016 7:00,7,-3.1,0,2.9,59,-11.3,270.05
06/05/2016 8:00,8,-3.2,0,0.7,61,-11,269.95
06/05/2016 9:00,9,0.8,0,1.1,52,-8.8,273.95
06/05/2016 10:00,10,3.5,0,1.4,38,-8.9,276.65
06/05/2016 11:00,11,4.9,0,1.3,34,-8.3,278.05
06/05/2016 12:00,12,6.1,0,3,33,-7.3,279.25
06/05/2016 13:00,13,7,0,4.4,29,-7.2,280.15
06/05/2016 14:00,14,7.7,0,1.7,28,-6.7,280.85
06/05/2016 15:00,15,8.4,0,5,28,-6,281.55
06/05/2016 16:00,16,8.3,0,6.4,28,-6.1,281.45
06/05/2016 17:00,17,7.6,0,5.3,30,-6.4,280.75
06/05/2016 18:00,18,6,0,4.3,35,-7,279.15
06/05/2016 19:00,19,3.8,0,4.5,41,-8,276.95
06/05/2016 20:00,20,1.8,0,3.3,48,-8.6,274.95
06/05/2016 21:00,21,0.3,0,3.6,58,-8.1,273.45
06/05/2016 22:00,22,-0.5,0,3.9,63,-7.9,272.65
06/05/2016 23:00,23,-0.3,0,3.6,60,-8.3,272.85
06/06/2016 0:00,0,0.1,0,3.3,59,-8.1,273.25
06/06/2016 1:00,1,-0.7,0,0.5,60,-8.7,272.45
06/06/2016 2:00,2,-0.4,0,1.8,59,-8.6,272.75
06/06/2016 3:00,3,-0.2,0,0.3,62,-7.8,272.95
06/06/2016 4:00,4,-0.7,0,1.7,64,-7.9,272.45
06/06/2016 5:00,5,-1,0,1.1,66,-7.8,272.15
06/06/2016 6:00,6,-3.4,0,0.7,72,-9,269.75
06/06/2016 7:00,7,-2.8,0,0.9,73,-8.2,270.35
06/06/2016 8:00,8,-2.5,0,2,66,-9.3,270.65
06/06/2016 9:00,9,-0.7,0,0.6,62,-8.3,272.45
06/06/2016 10:00,10,2,0,1,52,-7.6,275.15
06/06/2016 11:00,11,3.5,0,3.3,48,-6.9,276.65
06/06/2016 12:00,12,5.2,0,1.9,41,-6.6,278.35
06/06/2016 13:00,13,6.4,0,3.7,35,-6.6,279.55
06/06/2016 14:00,14,7.4,0,3.8,34,-5.8,280.55
06/06/2016 15:00,15,7.5,0,3.8,37,-5.1,280.65
06/06/2016 16:00,16,7.4,0,4.9,39,-4.8,280.55
06/06/2016 17:00,17,6.7,0,5.8,40,-5.3,279.85
06/06/2016 18:00,18,5.4,0,6.2,46,-5.4,278.55
06/06/2016 19:00,19,3.3,0,5,47,-7.3,276.45
06/06/2016 20:00,20,1.5,0,3.2,55,-7.5,274.65
06/06/2016 21:00,21,1.4,0,1.8,55,-7.6,274.55
06/06/2016 22:00,22,-0.1,0,0.1,61,-7.9,273.05
06/06/2016 23:00,23,-0.1,0,0,64,-7.3,273.05
06/07/2016 0:00,0,-0.7,0,0.1,67,-7.3,272.45
06/07/2016 1:00,1,-1.3,0,1.1,73,-6.7,271.85
06/07/2016 2:00,2,-1.1,0,3.8,66,-7.9,272.05
06/07/2016 3:00,3,-1.7,0,0.6,72,-7.3,271.45
06/07/2016 4:00,4,-1.3,0,1.6,65,-8.3,271.85
06/07/2016 5:00,5,-2.6,0,0,69,-8.8,270.55
06/07/2016 6:00,6,-3.2,0,0.5,73,-8.6,269.95
06/07/2016 7:00,7,-3.3,0,0.4,75,-8.3,269.85
06/07/2016 8:00,8,-2.7,0,0,74,-7.9,270.45
06/07/2016 9:00,9,1,0,1,64,-6.2,274.15
06/07/2016 10:00,10,2.4,0,1.7,63,-5,275.55
06/07/2016 11:00,11,3.7,0,1.2,57,-4.9,276.85
06/07/2016 12:00,12,5.1,0,3,52,-4.5,278.25
06/07/2016 13:00,13,6.1,0,2.4,46,-4.7,279.25
06/07/2016 14:00,14,7,0,1.5,41,-4.8,280.15
06/07/2016 15:00,15,7.2,0,4,42,-4.4,280.35
06/07/2016 16:00,16,7.7,0,5,40,-4.3,280.85
06/07/2016 17:00,17,6.6,0,3.8,40,-5.4,279.75
06/07/2016 18:00,18,5.3,0,4.3,43,-6.1,278.45
06/07/2016 19:00,19,2.8,0,4.2,49,-7.4,275.95
06/07/2016 20:00,20,1.2,0,2.9,55,-7.8,274.35
06/07/2016 21:00,21,0.8,0,2.6,63,-6.6,273.95
06/07/2016 22:00,22,-0.2,0,3.1,73,-5.6,272.95
06/07/2016 23:00,23,0.1,0,0,69,-6.1,273.25
06/08/2016 0:00,0,0,0,2.5,70,-6,273.15
06/08/2016 1:00,1,-0.4,0,1.6,65,-7.4,272.75
06/08/2016 2:00,2,-1,0,0.7,61,-8.8,272.15
