,0,1,2,3,4,5,6,7,8
15794,12.0136,11.8319,12.3733,12.2818,12.0481,12.5432,12.7386,12.4979,13.0021
15795,11.9916,11.7554,12.3265,12.2308,11.9555,12.4711,12.8243,12.5055,13.0574
15796,11.9463,11.6713,12.2295,12.1863,11.8814,12.3905,13.0173,12.6397,13.1779
15797,11.8667,11.5549,12.0919,12.1799,11.8244,12.3194,13.1702,12.7386,13.2671
15798,11.9857,11.6595,12.2317,12.117,11.7673,12.2746,13.2065,12.8198,13.4267
15799,12.0146,11.8107,12.218,12.0431,11.7772,12.1862,13.2788,13.0464,13.4535
15800,11.9657,11.7748,12.1707,11.9887,11.8197,12.1506,13.043,12.786,13.2124
15801,12.038,11.7814,12.1782,12.0768,11.8637,12.155,12.8577,12.5827,12.998
15802,11.9054,11.6667,12.0669,12.2654,12.1,12.3217,12.7453,12.4875,12.8575
15803,11.7538,11.5221,11.9187,12.2684,12.0576,12.34,12.7272,12.4708,12.8313
15804,11.6729,11.4413,11.8779,12.3599,12.133,12.552,12.7233,12.4417,12.9182
15805,11.6711,11.3205,11.7675,12.6034,12.0679,12.5114,12.771,12.2936,12.7904
15806,11.645,11.2482,11.6966,12.6199,12.0703,12.4875,12.9286,12.3355,12.8266
15807,11.6715,11.2963,11.6856,12.5081,12.0413,12.3837,12.8602,12.364,12.762
15808,11.5999,11.2453,11.6351,12.3371,11.9234,12.245,12.7828,12.3432,12.736
15809,11.6286,11.2705,11.7282,12.1859,11.808,12.1479,12.6146,12.1792,12.6288
15810,11.6516,11.238,11.7897,12.0188,11.6481,12.0275,12.3598,11.9219,12.4532
15811,11.7627,11.2672,11.8297,12.1381,11.6629,12.1405,12.1295,11.6477,12.2374
15812,11.7439,11.2645,11.8364,12.0357,11.5874,12.0562,11.9333,11.432,12.0533
15813,11.6387,11.2017,11.7169,11.9643,11.559,11.9885,11.7647,11.2961,11.8854
15814,11.6404,11.2617,11.7573,12.0175,11.6661,12.0882,11.6504,11.22,11.7954
15815,11.6888,11.3346,11.8896,12.1047,11.7764,12.2722,11.5627,11.1582,11.7655
15816,11.7496,11.4601,11.9661,12.0203,11.7147,12.1749,11.5925,11.2372,11.8389
15817,11.546,11.2248,11.6927,11.9574,11.6236,12.067,11.6016,11.2081,11.7936
15818,11.4122,11.0772,11.5372,11.9139,11.5764,12.0202,11.6034,11.2178,11.806
15819,11.3158,11.0197,11.4633,11.8822,11.6216,12.0305,11.5337,11.2381,11.7758
15820,11.2251,10.9438,11.3844,11.7525,11.4847,11.8934,11.5152,11.2228,11.7709
15821,11.2939,11.022,11.5049,11.5897,11.327,11.727,11.3707,11.0638,11.6318
15822,11.2759,11.055,11.4641,11.3923,11.1587,11.522,11.3071,11.0337,11.5617
15823,11.248,11.0127,11.3813,11.1974,10.996,11.31,11.3405,11.0393,11.5142
15824,11.2065,11.0029,11.3663,11.0843,10.9131,11.1941,11.2577,10.9999,11.4734
15825,11.1758,10.9895,11.3539,11.1311,10.9906,11.2652,11.2678,11.0309,11.5035
15826,11.0603,10.8613,11.2064,11.0867,10.9052,11.161,11.2546,11.004,11.4438
15827,10.9786,10.8047,11.1263,11.1116,10.9712,11.1914,11.1935,11.0073,11.4305
15828,10.9108,10.773,11.0887,11.0593,10.9593,11.1861,11.1065,10.9354,11.3699
15829,10.8785,10.748,11.0553,11.0329,10.939,11.1642,11.2548,11.1039,11.5159
15830,10.8713,10.7632,11.0931,11.1305,11.0718,11.328,11.2806,11.1792,11.6111
15831,10.8569,10.7755,11.0673,11.1286,11.0994,11.3079,11.3738,11.3111,11.6856
15832,10.7813,10.6938,11.0104,11.0688,11.0276,11.2632,11.3261,11.2502,11.6609
15833,10.7438,10.6471,10.9747,11.1697,11.0932,11.3448,11.3745,11.267,11.6856
15834,10.66,10.5754,10.9187,10.9876,10.9349,11.2007,11.2402,11.1513,11.5856
15835,10.6723,10.5637,10.9206,10.9979,10.9108,11.2043,11.362,11.2322,11.7017
15836,10.6321,10.5358,10.9141,10.9707,10.8889,11.2031,11.2979,11.1793,11.6636
15837,10.656,10.6296,10.9316,10.9474,10.9156,11.1705,11.2528,11.191,11.606
15838,10.6586,10.6207,10.9802,10.8299,10.7809,11.0593,11.1417,11.0747,11.5009
15839,10.6323,10.5624,10.8825,10.6839,10.6254,10.8888,11.0341,10.948,11.3481
15840,10.5982,10.5262,10.8078,10.5107,10.443,10.6912,10.93,10.8351,11.1978
15841,10.5827,10.4623,10.7677,10.3554,10.2778,10.5213,10.8328,10.7113,11.0705
15842,10.5533,10.4743,10.7659,10.2298,10.1562,10.3952,10.7356,10.6264,10.9731
15843,10.52,10.4538,10.7267,10.1338,10.0809,10.3067,10.6332,10.5502,10.8703
15844,10.475,10.4448,10.7257,10.0402,10.0061,10.2335,10.5235,10.4774,10.7869
15845,10.4265,10.4486,10.685,9.941,9.9336,10.1606,10.4309,10.4437,10.7135
15846,10.3446,10.3516,10.6251,9.8748,9.8921,10.1203,10.2907,10.3029,10.5855
15847,10.3049,10.3201,10.6075,9.8846,9.9188,10.1598,10.1663,10.19,10.4744
15848,10.257,10.2681,10.5223,9.886,9.9164,10.1183,10.0548,10.0801,10.3379
15849,10.1682,10.1841,10.4438,9.8549,9.8879,10.1112,9.9675,9.9935,10.2503
15850,10.1909,10.2002,10.4548,10.0096,10.0345,10.2559,9.9075,9.9242,10.1727
15851,10.1166,10.1272,10.407,10.1201,10.1429,10.4407,9.8261,9.8393,10.104
15852,10.164,10.141,10.4652,10.0427,10.0426,10.3857,9.7488,9.7413,10.0268
15853,10.1027,10.0779,10.4267,10.1039,10.0661,10.4834,9.6725,9.6486,9.9668
15854,10.259,10.2055,10.5581,10.194,10.1362,10.5346,9.6101,9.5644,9.8906
15855,10.1373,10.088,10.4204,10.005,9.9652,10.3176,9.5878,9.5242,9.8478
15856,10.191,10.1628,10.4317,9.9026,9.8824,10.1574,9.5019,9.453,9.7409
15857,10.1812,10.2043,10.4248,9.9131,9.9484,10.1402,9.5102,9.5031,9.7332
15858,10.2379,10.2453,10.4623,9.9956,10.0203,10.1958,9.4999,9.4772,9.7029
15859,10.2671,10.2956,10.5425,9.959,10.0031,10.2178,9.4899,9.4861,9.737
15860,10.2269,10.241,10.4961,9.9154,9.9455,10.1646,9.48,9.4649,9.7189
15861,10.28,10.2895,10.5123,9.827,9.8498,10.0514,9.4066,9.3873,9.6188
15862,10.2534,10.2852,10.5329,9.7774,9.8129,10.0249,9.417,9.4194,9.662
15863,10.2478,10.2359,10.534,9.7028,9.7313,9.9564,9.3621,9.333,9.6013
15864,10.2872,10.2918,10.5622,9.6739,9.7053,9.9295,9.32,9.3008,9.5526
15865,10.273,10.2663,10.5252,9.6791,9.701,9.9171,9.3652,9.3351,9.5754
15866,10.2453,10.2409,10.4901,9.6829,9.7051,9.9202,9.362,9.336,9.5691
15867,10.2177,10.2114,10.4377,9.6688,9.6971,9.8905,9.3407,9.3193,9.5341
15868,10.2009,10.1481,10.3728,9.7119,9.6908,9.8855,9.3267,9.2674,9.4839
15869,10.1722,10.1157,10.3278,9.6746,9.6523,9.8355,9.2695,9.2181,9.4192
15870,10.0938,10.0344,10.2532,9.691,9.6647,9.8491,9.2367,9.1797,9.3783
15871,10.115,10.0381,10.2503,9.6921,9.6497,9.8268,9.2232,9.1545,9.3447
15872,10.2001,10.0952,10.2706,9.7372,9.6788,9.8263,9.2941,9.2032,9.3575
15873,10.2332,10.1293,10.2685,9.7328,9.6838,9.8023,9.3602,9.2749,9.3854
15874,10.3096,10.167,10.3136,9.6877,9.6242,9.7536,9.3759,9.2567,9.3813
15875,10.3224,10.1341,10.3083,9.6523,9.5687,9.7144,9.3287,9.176,9.3297
15876,10.1708,9.9836,10.1758,9.6419,9.5176,9.6837,9.2815,9.0992,9.2793
15877,10.2693,10.0535,10.3085,9.6563,9.5183,9.7093,9.2998,9.0958,9.3114
15878,10.1997,9.9687,10.2501,9.7149,9.5373,9.7762,9.3679,9.1275,9.3963
15879,10.1007,9.8729,10.1611,9.6313,9.4519,9.6966,9.3414,9.0912,9.3831
15880,10.0267,9.8077,10.1023,9.6195,9.4629,9.6904,9.3109,9.0802,9.3572
15881,9.9535,9.7497,10.0387,9.6166,9.4699,9.6884,9.2737,9.0672,9.33
15882,9.8355,9.6277,9.9312,9.5769,9.4114,9.6559,9.199,8.9897,9.266
15883,9.7273,9.5285,9.8334,9.5001,9.3474,9.5811,9.124,8.9261,9.1949
15884,9.6554,9.4635,9.763,9.4204,9.2665,9.4966,9.0329,8.8379,9.0996
15885,9.6286,9.4501,9.7268,9.352,9.2064,9.422,8.9794,8.796,9.0373
15886,9.579,9.4201,9.6877,9.2826,9.1565,9.3587,8.9124,8.7427,8.9726
15887,9.5409,9.409,9.6745,9.2927,9.2001,9.3977,8.8672,8.7274,8.9528
15888,9.4316,9.3178,9.5762,9.2323,9.1664,9.3561,8.8386,8.7362,8.9491
15889,9.306,9.2172,9.4724,9.1885,9.1405,9.3315,8.7594,8.6702,8.8838
15890,9.2085,9.1481,9.4025,9.1635,9.1207,9.3192,8.6899,8.6125,8.8312
15891,9.137,9.122,9.3702,9.1157,9.1157,9.3066,8.612,8.5743,8.7869
15892,9.1318,9.1454,9.3886,9.0911,9.0993,9.284,8.5487,8.5299,8.7408
15893,9.1095,9.1382,9.3658,9.0227,9.032,9.2045,8.4955,8.4934,8.6918
15894,9.014,9.0422,9.265,8.9701,8.994,9.1557,8.4216,8.4327,8.6215
15895,8.9097,8.9489,9.177,8.9477,8.983,9.1787,8.3598,8.3846,8.5909
15896,8.8689,8.9204,9.1788,8.9554,8.9966,9.2111,8.3437,8.3791,8.6121
15897,8.8618,8.8949,9.1655,8.969,8.988,9.2084,8.3436,8.3606,8.6008
15898,8.8201,8.865,9.1128,8.9685,9.0141,9.1866,8.4308,8.4784,8.6622
15899,8.7933,8.8326,9.0736,8.9917,9.0196,9.1976,8.5211,8.5425,8.7428
15900,8.7413,8.7683,9.0107,8.9174,8.9289,9.117,8.4985,8.4899,8.7075
15901,8.6972,8.6987,8.9467,8.8676,8.8596,9.0553,8.5186,8.4684,8.7021
15902,8.6314,8.6382,8.8813,8.8137,8.8136,9.002,8.5296,8.5006,8.7243
15903,8.6486,8.6591,8.8787,8.7528,8.7544,8.9318,8.5104,8.4896,8.6938
15904,8.6991,8.727,8.9543,8.7676,8.7866,8.9636,8.4613,8.4568,8.6717
15905,8.656,8.7071,8.9207,8.7331,8.7693,8.9342,8.3891,8.4144,8.6193
15906,8.5533,8.589,8.8127,8.7936,8.8416,9.0342,8.3337,8.3765,8.5973
15907,8.5809,8.6148,8.8332,8.9046,8.9443,9.1225,8.3539,8.3919,8.609
15908,8.5971,8.6211,8.8477,8.7958,8.8237,8.9938,8.2584,8.2921,8.506
15909,8.5895,8.6338,8.8607,8.7797,8.8239,9.0051,8.3009,8.354,8.5758
15910,8.6531,8.7032,8.9909,8.8203,8.8695,9.1099,8.2561,8.3091,8.566
15911,8.6903,8.6938,9.0495,9.0146,9.0047,9.3637,8.2601,8.281,8.5983
15912,8.6711,8.674,8.9927,8.9559,8.9629,9.2411,8.3016,8.3125,8.6103
15913,8.6687,8.6913,8.9694,8.8933,8.9215,9.1538,8.2806,8.3108,8.5779
15914,8.66,8.6966,8.9247,8.7559,8.7887,8.9889,8.284,8.326,8.553
15915,8.5856,8.5969,8.8192,8.78,8.7704,8.9335,8.3693,8.3638,8.5741
15916,8.5398,8.5533,8.7492,8.7725,8.761,8.9042,8.4541,8.4442,8.6188
15917,8.4885,8.4818,8.6604,8.8511,8.787,8.8938,8.4284,8.3784,8.5324
15918,8.5148,8.4821,8.6158,8.8693,8.8031,8.875,8.5276,8.4522,8.5572
15919,8.4794,8.4417,8.5798,8.9126,8.84,8.9339,8.5157,8.4422,8.5711
15920,8.5315,8.4331,8.5833,9.0069,8.8514,8.9711,8.5435,8.4031,8.5571
15921,8.7048,8.6015,8.72,9.1558,9.0123,9.0978,8.5469,8.4225,8.5606
15922,8.634,8.549,8.661,9.2213,9.0946,9.17,8.7682,8.6463,8.773
15923,8.5987,8.5017,8.6547,9.2349,9.0962,9.2306,8.7184,8.5855,8.7587
15924,8.5984,8.554,8.6767,9.2538,9.1981,9.2794,8.6693,8.5939,8.7333
15925,8.6127,8.5576,8.665,9.4299,9.3424,9.4039,8.9324,8.8408,8.9462
15926,8.5472,8.48,8.5959,9.3897,9.2883,9.3697,8.9406,8.834,8.9526
15927,8.5861,8.5181,8.6677,9.4222,9.3249,9.4331,8.842,8.7436,8.8819
15928,8.6202,8.5824,8.7774,9.4387,9.374,9.5442,8.7809,8.7131,8.8972
15929,8.5539,8.5606,8.7334,9.4105,9.4351,9.5563,8.8354,8.8694,9.0166
15930,8.4894,8.5509,8.6767,9.357,9.4348,9.513,8.8092,8.8927,9.0
15931,8.5216,8.6403,8.7287,9.2522,9.3432,9.4136,8.722,8.8214,8.924
15932,8.5753,8.665,8.7699,9.5282,9.5861,9.6894,8.9571,9.0503,9.1785
15933,8.5815,8.6819,8.7683,9.5939,9.6926,9.7423,9.1517,9.2843,9.362
15934,8.5699,8.6788,8.7614,9.7131,9.8182,9.8687,9.2422,9.3931,9.4647
15935,8.4863,8.5695,8.665,9.9007,9.8993,10.0068,9.3325,9.3963,9.5139
15936,8.5491,8.5689,8.6744,9.7695,9.757,9.8552,9.31,9.3186,9.4375
15937,8.5048,8.5232,8.6487,9.4774,9.4393,9.5699,9.2019,9.1938,9.3208
15938,8.5827,8.6239,8.7765,9.291,9.2378,9.4137,8.9648,8.9776,9.1254
15939,8.634,8.7217,8.8377,9.273,9.2536,9.4103,8.7011,8.7515,8.8902
15940,8.7231,8.8596,8.8934,9.3106,9.3414,9.4038,8.5812,8.6854,8.7586
15941,8.6847,8.8332,8.8078,9.3322,9.3941,9.4058,8.5192,8.6263,8.6799
15942,8.695,8.8395,8.7496,9.4353,9.5106,9.4415,8.4871,8.5831,8.6114
15943,8.8693,8.9787,8.8672,9.6236,9.666,9.5849,8.6549,8.7152,8.7095
15944,8.8207,8.9286,8.7886,9.5221,9.5579,9.4599,8.6184,8.6752,8.6362
15945,8.7355,8.827,8.6815,9.4289,9.4389,9.3413,8.6031,8.6575,8.5778
15946,8.8166,8.8691,8.7547,9.3975,9.3817,9.2948,8.693,8.7173,8.654
15947,9.1266,9.1888,9.0388,9.4095,9.4063,9.3124,8.6871,8.7299,8.6547
15948,9.0794,9.1028,9.0124,9.5352,9.4983,9.4697,8.7753,8.7845,8.7612
15949,9.0563,9.0641,8.9437,9.6896,9.6471,9.5068,8.9068,8.902,8.8026
15950,8.987,8.9743,8.8419,9.7446,9.646,9.5252,9.03,8.9788,8.8677
15951,9.0702,9.0169,8.9115,9.6821,9.5805,9.4883,9.3108,9.2042,9.1344
15952,9.1888,9.1266,8.9995,9.4854,9.3999,9.3066,9.4074,9.3077,9.2251
15953,9.3881,9.3211,9.2046,9.3998,9.3257,9.2469,9.4129,9.3176,9.236
15954,9.4972,9.3801,9.2622,9.3768,9.2781,9.1972,9.3029,9.2046,9.1158
15955,9.7359,9.5817,9.4267,9.3499,9.2289,9.1361,9.247,9.1244,9.0185
15956,9.6581,9.4926,9.342,9.3482,9.1759,9.0701,9.4983,9.2722,9.1216
15957,9.8904,9.6558,9.6748,9.2194,9.0549,8.9766,9.4737,9.2406,9.212
15958,10.2447,10.0416,10.0732,9.2085,9.0329,8.9976,9.6201,9.4209,9.4142
15959,10.1581,9.9393,9.9496,9.5822,9.4839,9.4009,9.6387,9.5172,9.4501
15960,10.2523,9.9672,10.0226,9.7191,9.5843,9.5134,9.5986,9.4488,9.3987
15961,10.1428,9.8263,9.9338,9.8133,9.6257,9.6194,9.7599,9.5477,9.5756
15962,9.9463,9.6426,9.7267,9.7999,9.5754,9.5703,9.938,9.6788,9.6967
15963,10.1259,9.8951,9.8252,9.7598,9.5346,9.4768,9.896,9.6664,9.6291
15964,10.3119,10.0218,10.0016,9.9968,9.6727,9.6228,9.8325,9.556,9.5152
15965,10.389,10.0572,10.0718,10.5658,10.1769,10.128,9.7255,9.3939,9.3771
15966,10.3732,10.0142,10.067,10.5082,10.0923,10.0585,9.9161,9.5124,9.5566
15967,10.547,10.1301,10.247,10.8561,10.3547,10.417,10.1054,9.6591,9.7663
15968,10.6428,10.2755,10.3336,11.0908,10.6535,10.6512,10.183,9.7861,9.8276
15969,10.5151,10.1814,10.212,11.0095,10.7694,10.5668,10.3109,9.9974,9.9305
15970,10.6374,10.4549,10.3861,10.9911,10.978,10.6225,10.4396,10.2405,10.0907
15971,10.5831,10.4193,10.3435,10.9379,11.0921,10.6057,10.486,10.3958,10.176
15972,10.4285,10.2549,10.1855,10.6743,10.7653,10.3591,10.6759,10.5371,10.3454
15973,10.2749,10.0646,10.022,10.3972,10.377,10.0849,10.6877,10.475,10.3353
15974,10.2263,9.9998,9.9768,10.2559,10.2002,9.9519,10.5894,10.378,10.2554
15975,10.1527,9.9763,9.9431,10.1545,10.1036,9.8759,10.638,10.4788,10.3532
15976,10.0396,9.9215,9.8765,10.1047,10.0951,9.8928,10.8993,10.8137,10.7399
15977,10.0215,9.9749,9.9027,10.0981,10.1335,9.9268,10.9532,10.9134,10.8109
15978,10.0115,9.9598,9.8843,10.1467,10.1414,9.9603,11.1151,10.9875,10.9316
15979,10.0273,9.9787,9.8446,10.2679,10.2566,10.0123,11.1517,11.0168,10.8937
15980,10.0262,9.9462,9.778,10.3035,10.2475,9.9759,11.3847,11.1287,11.0086
15981,10.2448,10.0694,9.8596,10.243,10.1098,9.8196,11.5708,11.2255,11.079
15982,10.3804,10.1482,9.9722,10.0915,9.9044,9.6389,11.5911,11.2197,11.156
15983,10.5326,10.2591,10.1486,10.0811,9.8499,9.6767,11.4641,11.0909,11.0642
15984,10.6949,10.4396,10.3642,10.0985,9.8756,9.7944,11.3773,11.0224,11.0056
15985,11.2577,11.0792,10.9447,10.3627,10.1799,10.1467,11.4478,11.1383,11.0596
15986,11.358,11.1817,11.077,10.4016,10.2258,10.1807,11.4514,11.1754,11.03
15987,11.3405,11.0684,11.0455,10.8733,10.5583,10.635,11.742,11.3212,11.3237
15988,11.3366,11.0971,11.1055,11.0285,10.8133,10.8646,11.8536,11.5253,11.5351
15989,11.5033,11.2697,11.2611,11.0165,10.7781,10.7774,11.8438,11.5295,11.5067
15990,11.8951,11.6164,11.6319,10.9199,10.6726,10.6782,11.811,11.4875,11.4815
15991,11.8909,11.6835,11.712,10.8917,10.6791,10.7215,11.8552,11.623,11.5922
15992,11.9032,11.6773,11.745,10.8968,10.6618,10.7519,11.9181,11.6163,11.6964
15993,11.922,11.739,11.8134,10.879,10.6874,10.7687,11.8294,11.5511,11.6581
15994,11.7804,11.6807,11.6931,11.2472,11.1468,11.1667,11.963,11.7503,11.8146
15995,11.7907,11.7186,11.6153,11.3719,11.2086,11.0773,11.802,11.5881,11.5965
15996,11.778,11.6649,11.5508,11.2679,11.0518,10.8758,11.9949,11.7413,11.6399
15997,11.783,11.6165,11.5278,11.2886,11.0204,10.8476,12.1694,11.8671,11.8173
15998,11.7905,11.6055,11.5252,11.3639,11.0554,10.905,12.1039,11.7907,11.7453
15999,11.7903,11.6065,11.5624,11.3312,11.0381,10.9195,12.088,11.8006,11.7978
16000,11.8847,11.6196,11.5603,11.4383,11.1108,10.9854,12.281,11.9563,11.936
16001,11.8413,11.6499,11.5423,11.2795,11.0093,10.8884,12.2235,11.9684,11.9259
16002,11.8668,11.7065,11.6335,11.1735,10.9442,10.8387,12.3434,12.1439,12.1132
16003,11.709,11.5774,11.5109,11.5602,11.4688,11.3635,12.4047,12.2777,12.2439
16004,11.5297,11.4204,11.3902,11.6685,11.6375,11.6449,12.2163,12.11,12.0922
16005,11.436,11.3458,11.379,11.7182,11.6726,11.8541,11.9803,11.8736,11.9131
16006,11.7992,11.81,11.7995,11.9423,11.9845,12.0736,11.896,11.8289,11.8861
16007,12.0975,12.1359,12.0146,12.105,12.1745,12.0943,11.9591,11.8954,11.8876
16008,12.3289,12.2988,12.3102,12.2288,12.2139,12.2694,12.1253,12.021,12.0529
16009,12.5328,12.4684,12.5733,12.3703,12.3115,12.4618,12.4992,12.3652,12.4761
16010,12.5257,12.5808,12.5677,12.2602,12.2783,12.3361,12.3144,12.2272,12.2901
16011,12.4008,12.4805,12.4131,12.1465,12.1847,12.2,12.268,12.2156,12.2315
16012,12.3493,12.4659,12.3766,11.868,11.9176,11.9085,12.1546,12.1391,12.1346
16013,12.1824,12.296,12.2186,11.6831,11.714,11.7408,12.1587,12.1156,12.1682
16014,12.2191,12.2397,12.2212,11.8627,11.748,11.8635,11.9833,11.8975,11.9714
16015,12.2727,12.2598,12.2852,12.0119,11.8433,12.0033,11.9831,11.8427,11.9814
16016,12.2047,12.1842,12.2334,11.9484,11.7862,11.9507,12.1673,12.0112,12.2175
16017,12.1862,12.1729,12.2997,11.8292,11.6755,11.8655,12.345,12.2971,12.6806
16018,12.1696,12.0976,12.2719,11.8618,11.6564,11.8841,12.5531,12.5375,12.9393
16019,12.1622,12.0005,12.1997,12.0854,11.7718,12.0227,12.7349,12.5267,12.8874
16020,12.1155,11.946,12.1249,11.7968,11.5343,11.7594,12.8039,12.5069,12.7811
16021,12.4239,12.2021,12.3801,11.8535,11.5576,11.7428,12.7466,12.4199,12.6867
16022,12.8142,12.4279,12.5744,11.9911,11.5951,11.7395,13.0582,12.5473,12.7546
16023,13.0234,12.6732,12.7672,12.1531,11.7363,11.8591,12.8204,12.3946,12.601
16024,13.0038,12.7306,12.8864,12.3831,12.0396,12.2339,12.6597,12.288,12.5315
16025,13.0216,12.8249,12.9568,12.2912,12.0286,12.1715,12.4491,12.1539,12.3774
16026,12.9206,12.759,12.8188,12.1395,11.9099,11.9945,12.2698,12.0739,12.2225
16027,12.8322,12.685,12.7109,12.2956,12.0955,12.129,12.233,12.072,12.1696
16028,12.6826,12.5144,12.5492,12.2069,11.9557,11.9922,12.3933,12.1744,12.2487
16029,12.7372,12.541,12.5802,12.1094,11.8289,11.8812,12.4294,12.167,12.2643
16030,12.8089,12.5985,12.6886,12.1901,11.9056,12.003,12.4753,12.214,12.3595
16031,12.7228,12.5073,12.6213,12.0158,11.729,11.8259,12.4139,12.1484,12.3001
16032,12.7279,12.4304,12.6021,11.9522,11.6089,11.7603,12.677,12.3298,12.5642
16033,12.8603,12.6402,12.699,11.9574,11.6512,11.753,12.6994,12.4196,12.5639
16034,13.3033,13.0882,13.0322,11.9135,11.5917,11.6756,12.8916,12.6016,12.6664
16035,13.674,13.3182,13.2904,11.8897,11.5407,11.6363,13.0562,12.6831,12.7732
16036,13.8483,13.4313,13.4824,11.8731,11.5252,11.6266,13.1242,12.7202,12.8399
16037,13.8388,13.3978,13.6866,11.8695,11.5089,11.7263,13.0683,12.6751,12.9102
16038,14.2839,13.7229,14.1355,11.8982,11.5126,11.7364,13.059,12.6534,12.9014
16039,14.3664,13.8189,14.215,11.8359,11.4578,11.678,13.1805,12.7558,13.0238
16040,14.3145,13.7792,14.1984,11.8193,11.4354,11.6845,13.0821,12.6618,12.9477
16041,14.1714,13.5926,14.0391,11.7189,11.3001,11.5685,13.0404,12.5658,12.8988
16042,13.9797,13.4489,13.8604,12.0076,11.6473,11.8755,13.0973,12.6737,12.9506
16043,13.7922,13.3609,13.713,12.0372,11.7985,11.9676,13.0923,12.7676,13.008
16044,13.9886,13.6528,14.0137,12.1826,11.9609,12.1885,13.0006,12.7438,12.9764
16045,14.1829,13.7528,14.2404,11.9478,11.6848,11.9329,12.8172,12.5474,12.7945
16046,14.2766,13.8371,14.4441,11.7717,11.4923,11.7632,12.704,12.4277,12.7203
16047,14.3354,13.8746,14.7408,11.6579,11.3823,11.7438,12.6509,12.3774,12.7842
16048,14.1304,13.7114,14.5085,11.5605,11.2952,11.6961,12.5208,12.2587,12.6606
16049,13.8586,13.4764,14.198,11.4868,11.2466,11.6393,12.5165,12.3144,12.7152
16050,13.5684,13.2519,13.915,11.5574,11.3896,11.7737,12.5832,12.461,12.8372
16051,13.4307,13.123,13.7595,11.793,11.5607,11.9659,12.5564,12.3683,12.7617
16052,13.3775,13.0175,13.6372,11.8002,11.5132,11.9148,12.7243,12.4145,12.813
16053,13.4932,13.1349,13.8149,11.8464,11.5638,12.0249,12.835,12.51,12.9742
16054,13.6045,13.2538,13.9619,11.8923,11.6259,12.138,13.0069,12.7139,13.2588
16055,13.6294,13.3254,13.9042,12.0284,11.8115,12.1904,13.0708,12.8227,13.2546
16056,13.9801,13.6312,14.142,11.9246,11.7,12.0739,13.0362,12.7847,13.1726
16057,14.004,13.6894,14.1607,11.9813,11.7417,12.0972,12.9227,12.6715,13.0435
16058,13.8196,13.4981,13.9946,11.8576,11.615,11.9845,12.8294,12.5635,12.9494
16059,13.8232,13.4447,13.9924,11.7335,11.4528,11.8535,12.7233,12.4336,12.8401
16060,13.7865,13.4487,13.9955,11.8336,11.5567,11.9895,12.7527,12.4867,12.9057
16061,13.9591,13.6472,14.1974,12.0143,11.7317,12.1654,13.0847,12.8258,13.2702
16062,13.9204,13.5977,14.1817,11.9125,11.6606,12.0878,13.3465,13.0739,13.6079
16063,13.704,13.3781,13.9606,11.8012,11.5171,11.9981,13.1177,12.8257,13.3852
16064,14.1382,13.7451,14.3759,12.0545,11.6967,12.2285,13.0314,12.6882,13.2574
16065,13.9507,13.5834,14.1552,11.9892,11.6599,12.1392,12.9271,12.5912,13.1225
16066,13.8913,13.6218,14.2602,11.8851,11.6038,12.0883,12.976,12.7229,13.3036
16067,13.9697,13.8107,14.3591,11.9013,11.7032,12.1401,12.8478,12.604,13.1274
16068,14.1544,14.158,14.5036,11.9029,11.7698,12.1271,12.7727,12.628,13.0314
16069,14.0383,14.0274,14.3263,11.8125,11.7196,12.0372,12.7501,12.7033,13.0125
16070,14.0416,14.0338,14.3332,11.9573,11.8666,12.1857,12.8083,12.7454,13.0611
16071,13.9229,13.9217,14.1989,11.8379,11.7633,12.0544,12.7276,12.6834,12.9705
16072,14.0,14.1238,14.229,11.6291,11.5731,11.8234,12.623,12.6077,12.8434
16073,14.2591,14.5664,14.6182,11.4871,11.5176,11.7123,12.6699,12.7362,12.9228
16074,14.5473,14.719,14.9001,11.5792,11.5425,11.7698,12.5797,12.5862,12.7937
16075,14.7269,14.8007,15.0118,11.567,11.5104,11.7333,12.5093,12.4714,12.6891
16076,14.5774,14.5998,14.7835,11.463,11.3889,11.5994,12.3905,12.3116,12.5252
16077,14.3113,14.319,14.5108,11.4102,11.3268,11.5291,12.1977,12.0897,12.3016
16078,13.9877,13.9545,14.2218,11.325,11.2305,11.4708,12.2122,12.0567,12.4042
16079,13.6734,13.6274,13.9523,11.3327,11.2577,11.4979,12.2045,12.0888,12.3972
16080,13.5258,13.4289,13.7858,11.2978,11.1611,11.4415,12.1774,12.0053,12.3289
16081,13.3582,13.2335,13.6225,11.2275,11.0757,11.3828,12.0778,11.8975,12.2426
16082,13.3538,13.2454,13.6588,11.4394,11.3342,11.6552,12.0831,11.9256,12.285
16083,13.1673,13.078,13.4635,11.3922,11.3369,11.6154,12.035,11.9442,12.2511
16084,12.975,12.943,13.3078,11.2339,11.1762,11.4643,12.1466,12.1336,12.4539
16085,12.9277,12.9525,13.3123,11.2809,11.2659,11.5555,12.1916,12.1739,12.5022
16086,12.8706,12.8985,13.2509,11.4556,11.4856,11.7592,12.1158,12.0918,12.4147
16087,13.2716,13.2799,13.7029,11.5112,11.552,11.8779,12.1986,12.162,12.5134
16088,13.5496,13.5893,13.8437,11.5028,11.5436,11.811,12.088,12.061,12.3666
16089,13.351,13.3748,13.6628,11.5065,11.5359,11.7686,12.0166,11.9792,12.287
16090,13.2263,13.2256,13.5571,11.5994,11.5954,11.8451,12.204,12.139,12.4716
